id,POI/street
42714,/cv . bumi
42715,/jatimakmur kena ix
42716,/
42717,/war lala sat
42718,/
42719,/gg . damai
42720,/aek kanopan
42721,/ud . nurhas batas
42722,/lhokseumawe per
42723,/
42724,"/raya pebay ,"
42725,/
42726,/jl . raya gun batu
42727,/
42728,/
42729,semarapura kauh/jl . watu
42730,/ker uentanaga bawah
42731,/mas barat 2
42732,/ktv . gedung
42733,/papanggo metro
42734,/bintaro jl . mawar ii
42735,/bar 12 kel .
42736,/intan ix
42737,/
42738,/kra kwit iii
42739,/krajan pringa
42740,/
42741,/jass tai
42742,bta8 vini/raya villa nusa
42743,/pak yasin
42744,smk swasta trisakti 2/
42745,/nice bak
42746,/
42747,/
42748,/mast iii kel .
42749,/made kid gg
42750,/mas jihad kel .
42751,/danau singk
42752,yoso suwarno raya boyola/
42753,/
42754,/
42755,/
42756,/gg . mawar no
42757,/kel .
42758,/
42759,/tam sut fero 27
42760,/kra iv
42761,/new glodok harco
42762,/kedai seko
42763,/lapa lagoga
42764,/
42765,/
42766,/
42767,/pt campina ice tbk imam
42768,/smp mas 3 dr .
42769,/
42770,prima concep/
42771,/jembatan cinangneng ds . cinangka
42772,sae busana/
42773,toko cah furniture/
42774,/jl . martapura lama mandiri raya
42775,/
42776,/
42777,/gg . hj raya sei sungai
42778,/dok sus iv
42779,toko abi/
42780,/bukit mawar kel .
42781,/jl karper i
42782,/bat lest iii kel .
42783,/kar emp gg
42784,/ban ix
42785,/
42786,/
42787,/kab . purwakarta
42788,s. par 20/
42789,/panjunan jend ahmad
42790,profe dok latum iii jelambar/
42791,/
42792,/pab utara
42793,/kap sudi
42794,/katam indah
42795,/
42796,pemogan gg ./
42797,/
42798,/sat 30 -
42799,/
42800,/bonet cell
42801,abadijaya danau/mani raya
42802,/
42803,/
42804,/
42805,/enim raya
42806,/raja raya ads collection
42807,fefen laun/
42808,/kel .
42809,/jongaya griya pena
42810,/
42811,/
42812,/apel iv
42813,/asrama mahasiswa depok .
42814,/pati lor
42815,/
42816,/joglo joglo raya
42817,/pkbm kena ayu iv
42818,/
42819,sh ./alfi irpans
42820,/
42821,/tanjung gg . cumi-
42822,topas raya/
42823,/pio 66 majapahit
42824,taman pancing/
42825,trosobo gg . kamb/
42826,yusuf nasri/fans club sfc )
42827,/gg . zaka i kampung baru
42828,/kel .
42829,/lor kebun raya
42830,nagarawangi nag 55/
42831,/arno salon
42832,/ngag dka no
42833,/
42834,/abdul fatah hasan
42835,/gg . rah 2 tanjung gusta
42836,/
42837,/sna pop corn
42838,susukan raya pon 7/
42839,/nurl raya
42840,/gor fut rexi
42841,simpang3 pasar/kampung melayu
42842,/jaya elektr
42843,/war makan
42844,/
42845,/ciracas raya
42846,suka maju toko sembako/run suka i
42847,/gun agung 6 gebang raya
42848,/gg .
42849,/kakak tua
42850,/kemb kerep
42851,/
42852,sumberjaya kemu/
42853,/dar iii
42854,putat jaya/kup barat
42855,/kupang krajan gg . buntu
42856,purwokerto lor jl . war/
42857,/ad rat furni
42858,pangkalan jati baru/
42859,/zafran fer
42860,steam motor/
42861,perm hijau/
42862,/
42863,/jl.gandamanah rt.02
42864,/gladys communi
42865,timur gun gal/
42866,/pem bo boja
42867,taman sak/
42868,/sky games e. martad
42869,/perm raya
42870,/
42871,/kepu timur pompa air
42872,/gunung rajabasa
42873,/nikel raya
42874,/gedung dipo pt ariston jl jendral gatot
42875,/raya gring usb
42876,/raya margo indah
42877,/lag kjw putih
42878,/golden vienna jl . garuda kencana
42879,/bank bintang
42880,darmo bee/
42881,/mako lantamal jl . yos sudarso no
42882,/
42883,/raya setu 86
42884,tebet timur/
42885,/ramb iii
42886,/
42887,/roti bakar raya bukittinggi
42888,/
42889,/man serui jaya
42890,/adidharma bai
42891,/
42892,/hotel zartin syariah
42893,/
42894,/
42895,/kal 15
42896,/idm saidi raya
42897,/ken dedes no
42898,/helvetia melur 9
42899,semarapura kelod kangin/
42900,/gang mi
42901,tb jati taman lazuardi/kab .
42902,/raya lurag no & meubel
42903,/apotik kita sehat
42904,/kap tend 369 soe stationery & fotokopi
42905,/gg . h.
42906,/hj arifah
42907,/
42908,/onl trading acad
42909,/gg . tvri 3
42910,/
42911,/
42912,/rt.007 016
42913,/tar baru
42914,/bank victoria
42915,/jl . instalkes blok
42916,pengad agama t. hary/
42917,/war ria
42918,/
42919,tk.patria pan bondo/
42920,/adi soemarmo internasional jl . tentara pelajar
42921,/khai anwar
42922,/babura sei
42923,yayasan pendidikan/jl . sumargo nomor
42924,/
42925,/sut fero utama
42926,/
42927,tram usaha/has 106
42928,/jln . kalihurip
42929,/
42930,/warung bu halim
42931,/kpknl manado gedung keuangan jl bethesda
42932,/bulakan majelis
42933,percetakan ber jaya/
42934,/gg . sadi no
42935,/
42936,tegal alur rawa/
42937,/suj 117
42938,/kri dewa
42939,tose bisa/lan baru
42940,perumahan wahana/
42941,/jln trs cib
42942,/
42943,/jl . dempo sawah
42944,58 coffe/
42945,/sekretariat jl . soekarno hatta giri
42946,/mandiri mitra usaha
42947,/
42948,percet neg/
42949,nurma tai ahmad/
42950,/aka 9
42951,peja barat/
42952,/ngingas delta raya iii
42953,/bencongan danau bel
42954,/kan kuwu desa
42955,/
42956,/
42957,komplek bppt/kel meruya
42958,/
42959,/aneka cemi
42960,/laun kil
42961,/munjul bawal
42962,/bu narto rumah
42963,/jend sudi 37
42964,masjid al - bar/
42965,/rung lor gg .
42966,/
42967,/
42968,/warung bu ut
42969,/
42970,/al muttaqin sido
42971,/singa iron
42972,/rana ra
42973,/pekayon suka i
42974,/menara bandung digital jl . gegerkalong
42975,taman pendid/al hida
42976,/mawar iv
42977,toko jesha/
42978,yos suda/
42979,/jatiwaringin minas v
42980,/jl.sumur bor no.35 rt05
42981,/pon kopi kel .
42982,/apo teta griya
42983,/grogol selatan rawa
42984,/kel .
42985,/
42986,/
42987,/keri no
42988,toko aira/
42989,/
42990,/setail kh . asy
42991,/
42992,/
42993,/raya gesi -
42994,/gg . suda
42995,/
42996,/kebonbatur jl . kebon per
42997,/kromes -
42998,/tri hartanti
42999,/
43000,/dr wahi no
43001,penjahit bu/
43002,/gg . makam
43003,/
43004,/lem kena
43005,sd inp 2 biro/
43006,/ir . haji jua 126
43007,/gg . mas
43008,/gundih ko
43009,/
43010,/
43011,palem 2/
43012,/wiy wij
43013,/pintu satu tmii
43014,/sagulung
43015,/
43016,/moch raya kel .
43017,/
43018,/raya ser - pan
43019,/
43020,/
43021,/anarasa raya
43022,foto langgeng/
43023,/mas muhsilin
43024,/mas an- trop asri
43025,/my orch pasar
43026,/dipo raya
43027,/ud . yudi suntoso
43028,/
43029,al mutt/
43030,/risky dekorasi
43031,/gunawarman kebayoran baru
43032,perumahan bayur/g.43 bpk.rahmat
43033,/
43034,tengg wet/gg . gar iii
43035,/
43036,/gg . thaw
43037,/kli jaya medika
43038,/
43039,/bufet raya
43040,/baso kalijaga
43041,/dra speed
43042,/
43043,/gang xv
43044,/mohamad kafi
43045,"/pt . emsonic indonesia mm2100,jl ."
43046,/sunan
43047,/warung nasi imas
43048,/sidotopo
43049,/
43050,/jurumudi baru
43051,toko ban dody/
43052,/boul raya barat
43053,/war ardia
43054,/
43055,/ula sin kel .
43056,/kampung bali
43057,/pem 3
43058,/kiwi 2
43059,toko bata/
43060,/harapan baru
43061,/
43062,darat petisah/kel . medan baru
43063,/
43064,/bup ten palasari
43065,/
43066,/alba no
43067,sreng sawah/
43068,/rt.10 rw.10
43069,/
43070,/
43071,/
43072,/
43073,/dr .
43074,sema indah/
43075,/
43076,sinar laju/nya dien
43077,/gn . jawi dalam
43078,/rinj raya
43079,/
43080,/pon jaya 9
43081,sd negeri 2/agung 35682
43082,/ambarketawang zam zam laundry
43083,/jal ker api garut cika
43084,asem baris/
43085,/
43086,/utama serv has banta
43087,/
43088,/jimbaran jl . kar mas gg .
43089,/haji said
43090,/no . jl . raya
43091,/geg gir
43092,taman bunga sukamukti/
43093,/pucung jl
43094,/idm fq85 -
43095,/
43096,/ggsp cah
43097,/kel . mahar
43098,/ud . rudi
43099,/
43100,sema vi tambakrejo waru/
43101,/ujung ged gedong pasar
43102,/perum kodam raya kel .
43103,/
43104,/
43105,/dua 803
43106,/buntu raja
43107,/baru usman
43108,/
43109,timur ix/tegal
43110,/heg 2
43111,/
43112,tow dan kirim/
43113,/karya jaya
43114,toko aneka elektronik sei garam/
43115,/
43116,sanggar seni/sung adi luwih kedungcino
43117,/mess dirgantara
43118,/
43119,/bri i
43120,/kerobokan kelod
43121,soek hatta/alang lebar
43122,/raya solok - pad batipuh baruah
43123,/
43124,talang buluh tal kel/
43125,taman sari/wr lasmi
43126,toko bu prih/
43127,/
43128,/kup barat
43129,smp neg 2 mend/
43130,/gg . baba
43131,perum cemp/
43132,suzuki liefs/
43133,/tar 4
43134,pematang gubernur/per iia
43135,puri sentra/kel . sambikerep
43136,/amat rahmat
43137,/rachers cloth
43138,serdang tar jaya/
43139,/dunia baru internusa
43140,/
43141,/
43142,sd neg blang pad/
43143,f. l. tobing/
43144,timur 2/turqu
43145,talang buluh/
43146,/ds.kepadangan rt.14 - kab . sidoarjo
43147,/
43148,toko byan/
43149,/
43150,/paus no
43151,prin harjamukti/
43152,/gandaria utara
43153,/gun bam
43154,pondok beji/
43155,/anta kecil kue ipau
43156,/
43157,/wisata bukit no .
43158,/
43159,sian ski/jemb bah bolon ski
43160,/
43161,/bumijo gg . mel 711
43162,/kampung terandam dekat
43163,pemecutan klod toko pulau biak/
43164,kalinegoro nan raya 29/
43165,/spa and bea salon
43166,/gang brat kel .
43167,/kh wahid
43168,sukajaya sepat/
43169,/
43170,sebe mesj g/
43171,/
43172,/ud . roli
43173,timur medan/
43174,/
43175,pd bpr ntb bima/
43176,/
43177,/perm raya
43178,/bintara bint
43179,/belim no
43180,toko dh/
43181,tubun no.2/pt . pln uip isj gedung pln jl . ks .
43182,/prov sumatera utara
43183,/kon raya cell
43184,nusa ind raya 34/gunung putri
43185,villa gunung lestari/jl . bromo
43186,/gemb jembatan tanjung
43187,tawa va/
43188,/kel .
43189,/
43190,/jl palem barat
43191,/aneka roti dan kue ana
43192,/kopo nasi iii
43193,/baba pan b
43194,/tb . usaha jaya jl seku ujung
43195,kesenden kel ./
43196,/nda sukendran
43197,/pabuaran pabu
43198,/perum zam
43199,/agung griya utama
43200,/tpu renase
43201,/dbm medi
43202,/
43203,/iii 313
43204,/jl sam ratulangi no
43205,mat comp/
43206,/mj iii no 811
43207,/muda jaya
43208,/
43209,/bank neg indon
43210,/leuwigajah per 8
43211,angkringan yehuda/
43212,palmerah gg . swad/
43213,/kel .
43214,/
43215,/asri iv kel .
43216,smp negeri/
43217,/
43218,/gg . man 2
43219,/
43220,/budi jaya
43221,taman pendidikan/
43222,/jl . ben
43223,/jegeg bagus
43224,/
43225,ngringinrejo letj sudi/rt .
43226,/
43227,/wij kus 56 jatiwaringin
43228,/lor mandi api
43229,/
43230,/
43231,/kalt capem
43232,/
43233,/
43234,/
43235,/bpr syariah gebu prima . pt
43236,/timur paw no
43237,/ked kedungdawa kedawung
43238,/mts roudlotul ulum
43239,/
43240,meja lipat/
43241,/
43242,/mrk water
43243,/
43244,/bank bri jl . plumpang
43245,/raya bagu no
43246,/abdul gani kua kecam
43247,/medan - teb tin
43248,/mayor iska
43249,/
43250,mel mas resid/kel .
43251,an nas/
43252,/gg . 2
43253,/jl . perum pes
43254,/kel .
43255,/am hand
43256,/warung hidir
43257,/toga
43258,/tuba
43259,/raya bek
43260,/pendem rt
43261,/
43262,/raya jat sragi sragi
43263,/
43264,/
43265,perumahan bayur/
43266,/krembangan selatan kalo
43267,/jalan gintung rw6 . no.23 . tanjung
43268,/baeng tamalate
43269,/gg . damai
43270,perumahan wiy/
43271,/mojo man kerto x
43272,/pem clas
43273,/gad per vii kel .
43274,/jatis timur vii 9
43275,/
43276,super kue/
43277,perumahan graha/
43278,/jl taman kopo
43279,/kel . bor rt06 gg attaqwa sri rezeki
43280,/aur kuning tan jua aur birugo
43281,/acc no
43282,yulia olshop/jurang jaler
43283,/kenc timur
43284,/poc bar
43285,sumberejo mel/
43286,/
43287,/kap tend no 87b mandiri
43288,/
43289,/
43290,/pel tamansari bondowoso
43291,/sum no
43292,/
43293,/raya panim
43294,/
43295,/pt . armada rock aia central jl jendral sudirman kav
43296,suka sari/gemi laundry
43297,/
43298,sd . wac/
43299,/gg . 10
43300,/raya pemda pasir
43301,/gar i
43302,sikat emas laundry/
43303,/
43304,"/raya peng ,"
43305,tambun kebon/
43306,/raya purba dermasandi
43307,/karya baru
43308,/raya driyo cangkir
43309,yesa raya kar/air ahs
43310,perumahan wahana/ungu .
43311,/kem iii glodok
43312,/
43313,/mts al washl kem gaharu
43314,/cal and b . mar
43315,/bank negara indon
43316,timur madrasah/
43317,/
43318,prima mand/
43319,sanggrahan gg ./
43320,/petir kh
43321,/
43322,tambun selatan/tam jl . pang dip
43323,prima ling/
43324,/balai ban adat
43325,/kedungcangkring kau
43326,toko rahma/
43327,/zio band fashion raya
43328,/gg . pon
43329,tent rah/
43330,kemur vii/
43331,/
43332,/
43333,sd neg rancakole 03/
43334,pemberd dan/
43335,/kaw indah viii
43336,sma pgri/
43337,perum karawang/
43338,/raya goa gajah
43339,/hara indah kel .
43340,sd neg kudangan 1/
43341,/raya bayah
43342,sd neg kemang 17/
43343,/dan khasanah fashion
43344,/
43345,/untung suro pasar kel .
43346,/
43347,/
43348,/blue sky 3
43349,/
43350,/kriyan rt.20
43351,/pt sehat pan baha unga raya
43352,/kemu -
43353,/
43354,/mojoroto raya
43355,timur i/gg . tung i
43356,/
43357,toko gro seragam sekolah raya ked/
43358,toko novi/
43359,/kel .
43360,/kuburan china
43361,/
43362,/
43363,/pil i
43364,/raya kal pekayon jaya
43365,/pt bint
43366,/gedung sopo del tower a lt .
43367,/
43368,/sei war
43369,/ok bento wij kus
43370,"/ged ,"
43371,taman makam/
43372,/
43373,/kel .
43374,/
43375,/man sanun
43376,/kel .
43377,/
43378,/jend sudi bandar dua
43379,/kel dua wetan
43380,wis pt/graha dinar
43381,/raden rah no
43382,/gang aman kel . medan
43383,/bk 3
43384,/putra gelatik
43385,/jl . stm tris 10
43386,/gun salak bekasi
43387,/mojo iii 25 mojo
43388,/dah vii 47 labuhan
43389,/jl.k 39
43390,cahaya motor/
43391,/las list
43392,perum green/new resid
43393,/indu 7 kel .
43394,/dur v kel .
43395,/
43396,/menteng gg . mush
43397,/mi tarbiyatul ikhlas
43398,/raya syeh quro
43399,pad mak sha/
43400,taman krakatau/kab . serang banten
43401,/mas jami
43402,/maricaya selatan anu
43403,nadhy wash/
43404,/
43405,/
43406,/gg . i
43407,/jelupang perum
43408,teru way kanan sumur batu/
43409,/
43410,/
43411,/pasar baru gatsoe rental
43412,/
43413,/gg . v
43414,"/tk mel ,"
43415,terrace blok/jl cipaku
43416,/
43417,/rang vii
43418,/iii 10
43419,/
43420,/warung ipul raya
43421,/jend besar a.h .
43422,/
43423,/
43424,/
43425,/bxtc jakarta barat
43426,smk multimedia/
43427,/
43428,park rege/
43429,/barat vi
43430,/gg . kamb
43431,/bri ii
43432,/
43433,saga jl . sag rt/
43434,/
43435,/8 kayu
43436,/
43437,/gg . melur no
43438,siwalankerto jet express/timur
43439,/gad ix
43440,/haji mus
43441,/al ikh konggo
43442,/
43443,/kebun raya jl . kebun raya
43444,/ist cok sula utara
43445,/kam 1
43446,/
43447,/rogomulyo rogom
43448,/man kus
43449,/toni no
43450,/jl . argo
43451,/nit 20 tirtonirmolo
43452,tegal sari/iii gg . makmur
43453,/kap mukh
43454,/balai desa
43455,/gg . jas 125
43456,/rame commu
43457,/pabaton ged sawah
43458,/sungai raya
43459,stad maul yus/
43460,pol aceh no/
43461,/trem
43462,/graha tirta
43463,/mawar iv kel . baki
43464,/gg . perm
43465,/bank mand
43466,tunas baru/
43467,/de sart
43468,/kalidoni resi
43469,/raya kalim no
43470,/warung ibu aci sut 111
43471,/fad cake and
43472,/haji mean raya
43473,puri metr/kel .
43474,/
43475,/
43476,/gg peri vi
43477,/jl . tukad balian
43478,/
43479,/outer ring
43480,/
43481,/
43482,/pt . visi jayapura
43483,sukamaju baru/
43484,sukarame pulau legu/
43485,toko wahyu/
43486,toko dua dara/
43487,/got roy
43488,/la'latang mangadel
43489,/pol berbah sle yogyak jawa
43490,/
43491,/mie raos
43492,sukaraya pur nrw resdence/
43493,/beng motor
43494,/
43495,/madura store
43496,/gg . h. ars 157
43497,/
43498,/
43499,/brig kata mie pangsit ayam
43500,/jend bas rach no bunga rt
43501,/tpa al ish kragan
43502,/tam sir elok 3
43503,/lau no
43504,toko baju/
43505,tanj auri/
43506,/
43507,/agung
43508,/knpi raya
43509,pene vi/pos paud terp
43510,/asem mulya
43511,/
43512,/
43513,/pasar baru let
43514,/mampang raya
43515,pinangsia pinan/
43516,"/jelambat rt004,rw002"
43517,/
43518,/
43519,/
43520,y ring/
43521,/beng las
43522,/
43523,tanjung mulia/alf 9
43524,sukmajaya pon sukma/
43525,/rose ave
43526,utan kayu/
43527,/ancol ancol kaw
43528,/
43529,pd genuk/indu xxii abindo aba
43530,/
43531,/war makan moro sen aoros bung
43532,/kh muhammad mans
43533,/kotabaru muha
43534,/
43535,/mtss al hik
43536,/adi rat wijaya . pt
43537,/amar v
43538,/raya cifor
43539,/sut indah kel .
43540,/warung mak sri
43541,toko fad fashion/ahmad yani
43542,/indom indo jl . indah 1
43543,/akses ui
43544,toko karangan/bunga cikarang
43545,/jalan jekan raya
43546,pemogan gg ./
43547,/gg . 1
43548,/
43549,/ilir dip
43550,pon gede/pon gede
43551,/ger santo josep
43552,/bubur ayam
43553,/
43554,/perum griya
43555,/al baro furni
43556,sukoharjo besi raya/
43557,/lor 5a
43558,/
43559,/kb kena
43560,melayu gun peg gg ./
43561,/
43562,/gang haji
43563,/menjangan ii
43564,semi minto diha/
43565,/
43566,/
43567,sanggar rias/kakap ix
43568,/potato donuts
43569,/kompleks kenjeran
43570,/
43571,/
43572,/madr diniyah
43573,/ulu kelurahan
43574,/
43575,sd neg 43/kh samanhudi
43576,/
43577,/gg . sri
43578,/serasan
43579,/manin jend sudi
43580,/ave park 3
43581,/
43582,/pulau kaka tanjung redeb tanjung
43583,/
43584,/boj ment
43585,teng rejo/
43586,/ber rizki jalan
43587,/mini mar mili letjen
43588,/jenderal ahmad yani
43589,primarasa restaurant/
43590,/peg dua
43591,/
43592,term sawa/raya sedudo
43593,toko hoop/
43594,darma vete/
43595,/ban kanal
43596,/
43597,/bilaporah konter fitricell
43598,/raya par serab kel .
43599,/
43600,/
43601,pak no/warung makan
43602,toko pak ari/
43603,/gundih demak
43604,/pad kampung olo nanggalo
43605,/bengkel las
43606,s neg 142 cibadak/
43607,yas raya timur bogor/
43608,/
43609,/glo rekl
43610,/
43611,/jab iii rt 02
43612,/medan teng vii pro auto cli
43613,western union/
43614,/ds kempek rt01
43615,/pt yong javasuka garment raya
43616,/
43617,/citra raya
43618,/jarak kulon jarak
43619,/los kayu ade
43620,/karyamulya mah
43621,tebet timur dalam/
43622,per 170/
43623,/ihsan maka
43624,/gang roda
43625,/jl.pagelarang no.25.rt.007.rw.01.samping
43626,/mogot batuceper kel .
43627,arosbaya bri unit/
43628,toko paras/
43629,/
43630,operator cell/
43631,/kapuk raya
43632,/kampung baba
43633,teles ujung/
43634,taman artis baru/
43635,"/raya sumber ,"
43636,mony boga/jl raya kesamben
43637,/mi swa ypi mran
43638,/apo lunar cond
43639,/
43640,/gg . ixa
43641,/mojop kranggan
43642,toko atep/raya rajap
43643,/
43644,/palm spring
43645,/
43646,/medan estate
43647,/nasi goreng emperan
43648,sd neg 07 kilo kilo/
43649,/tk dha wan pegant
43650,/mis muhamma ngla 2
43651,/karang timur haji mean iv
43652,/sanur
43653,/
43654,/
43655,usman harun/
43656,/
43657,zihan cell/
43658,/
43659,/lamo viii
43660,tugu wij iv/
43661,/po giri indah jl dr makaliwe raya
43662,yos suda/
43663,/
43664,/raya slo ridma electro
43665,/tk rama 16454
43666,/
43667,/agung gang x kel . gresik
43668,/chicke banjar
43669,toko sumber/
43670,/
43671,/gg . ray
43672,/
43673,puri anjas blok/
43674,/
43675,tambak rejo/
43676,/gang nenas sri indrapura
43677,/pt.agra jaya jl.kh hasyim ashari kenanga rt.4
43678,/kumpul rejo
43679,toko kue sari/
43680,/mie rasa enak
43681,/bustanul ath
43682,/jaticempaka keah no
43683,/
43684,/tk baz
43685,/gatot subr
43686,/lap sepak ram fc
43687,/
43688,/barunang miri tel
43689,/kedon raya
43690,/per komp
43691,/ajiba sec
43692,pasir gintung tin/
43693,/graha pes sum kel .
43694,/dah 2 kel .
43695,tria adara residence/jl . suka karya
43696,/gadung kayu
43697,/
43698,/dusun setana
43699,/mojo dharmah indah
43700,/ptp nusantara xi
43701,tatuis band/
43702,/
43703,pecel ayam/
43704,/
43705,/kebayoran lama
43706,/jend sudi sma neg 3
43707,/raya pad luwih
43708,/
43709,/raya siliw 59
43710,/
43711,/bed no 59 grogol limo
43712,/mush bae hidayat
43713,/asuransi berdikari
43714,/
43715,/
43716,/grogol depan
43717,/
43718,/
43719,/karang sari
43720,/raya no
43721,tupai 19/
43722,mel colec/
43723,puri kemba/
43724,/
43725,sent raya/
43726,toko desw/sen alibasyah praw
43727,/green bam
43728,/
43729,/jl bakti adi guna
43730,/nikel raya
43731,/tanjung
43732,sd negeri gom lama/gom lama
43733,/tha hus binanga
43734,/ged dakwah dae timur
43735,/gg . bun raya
43736,/ttn speed
43737,/raya karangr - god no
43738,/hj . emi
43739,north kedoya/jl . komp . green
